scale,CtreesHaloID,pid,mvir,rvir,rs,x,y,z,Mmvir_all,M200b,M200c,M500c,T/|U|,Halfmass_Scale,Acc_Rate_Inst,Acc_Rate_100Myr,Acc_Rate_1*Tdyn,Acc_Rate_2*Tdyn,Acc_Rate_Mpeak,c_vir,R200c,R500c,redshift,Ngal_Dsep_1,Ngal_Rvir,Ngal_R200c,Ngal_R500c,sigma,r_range,delta_sigma
0.4922,7390697259,-1,109830000000000.0,1.152125977,317.571014,190.81609,88.95496,544.02576,110140000000000.0,110160000000000.0,98853000000000.0,60903000000000.0,0.7393,0.4123,78040.0,78040.0,56360.0,38380.0,39300.0,0.0036279317891399,0.4945851305987574,0.2792825486492866,1.031694433157253,71,86,1,1,"[-2.15436560e+17 -2.15461615e+17 -2.15498947e+17 -2.15529351e+17
 -2.15547399e+17 -2.15555710e+17 -2.15573273e+17 -2.15582737e+17
 -2.15596261e+17 -2.15599826e+17 -2.15608442e+17 -2.15612968e+17
 -2.15613350e+17 -2.15615072e+17 -2.15611345e+17 -2.15612154e+17
 -2.15611034e+17 -2.15610804e+17 -2.15611832e+17 -2.15613294e+17]","[ 0.1152126   0.14504407  0.18259966  0.22987935  0.28940096  0.36433422
  0.45866961  0.57743083  0.72694235  0.91516619  1.15212598  1.45044067
  1.82599662  2.29879354  2.89400961  3.64334224  4.58669613  5.77430831
  7.26942347  9.15166193 11.52125977]","[8.10554987e+13 6.69509606e+13 6.57982069e+13 6.06992870e+13
 4.96864776e+13 3.65936832e+13 3.41705115e+13 2.75316734e+13
 2.59043300e+13 1.85941480e+13 1.71680269e+13 1.36882934e+13
 8.87731713e+12 6.68828719e+12 1.86788757e+12 1.68919384e+12
 3.59271998e+11 8.13035165e+10 6.99855282e+11 1.36430368e+12]"
0.4922,7380696446,-1,107900000000000.0,1.145332031,268.27301,112.17787,67.57334,592.05573,107900000000000.0,108030000000000.0,102230000000000.0,66712000000000.0,0.6845,0.3944,10820.0,10820.0,28880.0,40350.0,37530.0,0.0042692778934414,0.4915840097159047,0.2773551129022886,1.031694433157253,74,84,1,1,"[-2.15376041e+17 -2.15407459e+17 -2.15471137e+17 -2.15504477e+17
 -2.15531224e+17 -2.15544873e+17 -2.15551095e+17 -2.15562810e+17
 -2.15578206e+17 -2.15594191e+17 -2.15604001e+17 -2.15607111e+17
 -2.15606729e+17 -2.15606103e+17 -2.15608943e+17 -2.15610284e+17
 -2.15609667e+17 -2.15608977e+17 -2.15605928e+17 -2.15600318e+17]","[ 0.1145332   0.14418876  0.18152289  0.22852378  0.2876944   0.36218579
  0.45596489  0.57402579  0.72265566  0.90976957  1.14533203  1.4418876
  1.81522894  2.28523784  2.87694399  3.6218579   4.55964894  5.74025792
  7.22655657  9.0976957  11.45332031]","[ 7.97149698e+13  7.01199854e+13  8.44212980e+13  7.43021864e+13
  6.37578661e+13  4.88399583e+13  3.47418998e+13  2.93122340e+13
  2.82091660e+13  2.78845134e+13  2.37838550e+13  1.69690238e+13
  1.04657062e+13  6.20787399e+12  5.70934544e+12  4.44842500e+12
  2.41728550e+12  1.08998465e+12 -1.23621850e+12 -4.31968171e+12]"
0.4922,7390801656,-1,106670000000000.0,1.14097998,460.109009,160.48746,89.72436,660.29578,106670000000000.0,107040000000000.0,91211000000000.0,57585000000000.0,0.6976,0.3377,89260.0,89260.0,26900.0,16860.0,17260.0,0.0024798036067144,0.4896531041000378,0.2761163520661613,1.031694433157253,59,77,1,1,"[-2.15415527e+17 -2.15479894e+17 -2.15495875e+17 -2.15528865e+17
 -2.15553307e+17 -2.15566460e+17 -2.15570085e+17 -2.15580709e+17
 -2.15586121e+17 -2.15583540e+17 -2.15586643e+17 -2.15593426e+17
 -2.15599091e+17 -2.15597689e+17 -2.15603513e+17 -2.15605633e+17
 -2.15605681e+17 -2.15606617e+17 -2.15605071e+17 -2.15605411e+17]","[ 0.114098    0.14364087  0.18083314  0.22765544  0.28660121  0.36080955
  0.45423231  0.5718446   0.7199097   0.90631261  1.14097998  1.43640869
  1.8083314   2.27655436  2.86601213  3.6080955   4.54232311  5.718446
  7.19909698  9.06312613 11.4097998 ]","[5.38184825e+13 7.45698270e+13 5.71340112e+13 5.68640614e+13
 5.13007102e+13 4.06677152e+13 2.79465174e+13 2.43366755e+13
 1.87700023e+13 1.02145982e+13 8.40300118e+12 9.58174750e+12
 9.61991899e+12 5.18517755e+12 6.94599322e+12 5.72042596e+12
 3.63949142e+12 2.88743201e+12 8.45982160e+11 7.48151179e+11]"
0.4922,7380815962,-1,167810000000000.0,1.326963989,314.959015,121.77279,91.94112,774.98328,167810000000000.0,168120000000000.0,155460000000000.0,109590000000000.0,0.6782,0.3609,14190.0,14190.0,37520.0,39580.0,39090.0,0.004213132267384,0.571991023050112,0.3293893463346791,1.031694433157253,65,109,1,1,"[-2.15299836e+17 -2.15369705e+17 -2.15433028e+17 -2.15482229e+17
 -2.15517029e+17 -2.15543853e+17 -2.15563966e+17 -2.15581300e+17
 -2.15589184e+17 -2.15603969e+17 -2.15602968e+17 -2.15604215e+17
 -2.15606909e+17 -2.15608580e+17 -2.15605970e+17 -2.15604386e+17
 -2.15598900e+17 -2.15604017e+17 -2.15606533e+17 -2.15604254e+17]","[ 0.1326964   0.16705487  0.21030962  0.26476412  0.33331828  0.41962286
  0.52827388  0.66505741  0.83725767  1.05404496  1.32696399  1.67054869
  2.10309619  2.64764124  3.33318284  4.19622858  5.28273879  6.65057411
  8.37257675 10.54044963 13.26963989]","[ 1.42124085e+14  1.33759116e+14  1.24349835e+14  1.09503329e+14
  9.10496611e+13  7.43727287e+13  5.96165811e+13  4.85529023e+13
  3.56091498e+13  3.17962775e+13  1.94309015e+13  1.30465694e+13
  9.93157278e+12  7.32062780e+12  2.97213825e+12  8.75946570e+11
 -2.90866864e+12  1.39374946e+12  2.46637262e+12  1.18549458e+11]"
0.4922,7390814333,-1,111910000000000.0,1.159349976,277.17099,198.20981,65.51738,746.3576,111940000000000.0,112020000000000.0,106220000000000.0,74262000000000.0,0.6632,0.3857,-4120.0,-4120.0,16610.0,35740.0,34640.0,0.0041827969658729,0.4977806256968758,0.2813358847656927,1.031694433157253,62,73,1,1,"[-2.15428761e+17 -2.15476937e+17 -2.15517229e+17 -2.15532289e+17
 -2.15545975e+17 -2.15564407e+17 -2.15575673e+17 -2.15586829e+17
 -2.15596592e+17 -2.15602985e+17 -2.15605978e+17 -2.15606912e+17
 -2.15609335e+17 -2.15607218e+17 -2.15604202e+17 -2.15602155e+17
 -2.15606177e+17 -2.15604701e+17 -2.15604990e+17 -2.15607175e+17]","[ 0.115935    0.14595351  0.18374459  0.23132073  0.29121555  0.36661865
  0.46154554  0.58105141  0.73150038  0.92090442  1.15934998  1.45953515
  1.83744588  2.31320732  2.91215547  3.66618653  4.61545539  5.81051407
  7.31500382  9.2090442  11.59349976]","[ 6.74403981e+13  7.29485011e+13  7.14500957e+13  5.45843108e+13
  4.30756292e+13  3.88087547e+13  3.15947569e+13  2.69742393e+13
  2.31797570e+13  1.86591226e+13  1.36615396e+13  9.20907982e+12
  7.33903420e+12  3.29526201e+12  1.76173380e+11 -1.18048639e+12
  1.79306389e+12  1.99560940e+11  3.08256002e+11  1.57326394e+12]"
0.4922,7390225078,-1,182260000000000.0,1.364025024,329.161987,137.87199,20.55871,816.78253,182280000000000.0,182450000000000.0,174550000000000.0,136630000000000.0,0.8146,0.4215,62140.0,62140.0,83050.0,73660.0,79970.0,0.0041439324037134,0.5884135697246085,0.3401095487853564,1.031694433157253,88,124,1,1,"[-2.15472727e+17 -2.15481551e+17 -2.15489129e+17 -2.15492929e+17
 -2.15509460e+17 -2.15540784e+17 -2.15559212e+17 -2.15578578e+17
 -2.15593886e+17 -2.15597670e+17 -2.15603383e+17 -2.15604936e+17
 -2.15601142e+17 -2.15601622e+17 -2.15605236e+17 -2.15605881e+17
 -2.15603734e+17 -2.15605696e+17 -2.15608013e+17 -2.15605836e+17]","[ 0.1364025   0.17172058  0.2161834   0.27215877  0.3426276   0.43134259
  0.54302814  0.68363193  0.86064161  1.08348359  1.36402502  1.71720577
  2.16183397  2.72158773  3.42627595  4.31342586  5.43028143  6.83631928
  8.60641607 10.83483589 13.64025024]","[5.67061487e+13 4.13467326e+13 3.08691651e+13 2.18748543e+13
 2.42328043e+13 3.50539905e+13 3.37446057e+13 3.35103934e+13
 3.08023007e+13 2.18225745e+13 1.73738649e+13 1.19422651e+13
 5.14071052e+12 3.54650477e+12 4.51795567e+12 3.25796339e+12
 7.01141466e+11 1.67992894e+12 2.52221518e+12 2.17769886e+11]"
0.4922,7380228423,-1,133050000000000.0,1.228166016,360.665985,123.28238,38.94712,798.52545,133050000000000.0,133260000000000.0,123700000000000.0,86033000000000.0,0.6597,0.3773,-572.2,-572.2,16860.0,40790.0,35610.0,0.0034052726541428,0.5282317725761075,0.3009719224916579,1.031694433157253,53,70,1,1,"[-2.15313052e+17 -2.15357944e+17 -2.15388218e+17 -2.15413235e+17
 -2.15441100e+17 -2.15477417e+17 -2.15505162e+17 -2.15532317e+17
 -2.15546479e+17 -2.15555335e+17 -2.15566989e+17 -2.15586350e+17
 -2.15598128e+17 -2.15599902e+17 -2.15599248e+17 -2.15600947e+17
 -2.15603111e+17 -2.15605475e+17 -2.15607891e+17 -2.15609742e+17]","[ 0.1228166   0.15461694  0.1946512   0.24505134  0.30850136  0.3883802
  0.4889417   0.61554113  0.77492037  0.97556694  1.22816602  1.54616941
  1.94651196  2.45051337  3.08501355  3.88380196  4.88941698  6.15541128
  7.74920368  9.75566943 12.28166016]","[1.00034604e+14 9.14423912e+13 7.67977438e+13 6.42409669e+13
 5.81149671e+13 5.95822847e+13 5.50999945e+13 5.18992637e+13
 4.16816753e+13 3.18872234e+13 2.74729366e+13 2.95498191e+13
 2.60761814e+13 1.75721202e+13 1.06749743e+13 7.80709938e+12
 6.29182958e+12 5.46096256e+12 4.97063486e+12 4.30403367e+12]"
0.4922,7380891291,-1,163740000000000.0,1.316154053,190.563004,129.56938,79.82353,888.60553,163740000000000.0,163820000000000.0,160100000000000.0,132830000000000.0,0.7712,0.4406,40000.0,40000.0,95960.0,60110.0,68140.0,0.0069066609224946,0.567197660446706,0.3262661277741596,1.031694433157253,108,132,1,1,"[-2.15352811e+17 -2.15383402e+17 -2.15433335e+17 -2.15440271e+17
 -2.15486931e+17 -2.15530734e+17 -2.15560908e+17 -2.15579573e+17
 -2.15585202e+17 -2.15588770e+17 -2.15591590e+17 -2.15596910e+17
 -2.15598732e+17 -2.15605146e+17 -2.15604902e+17 -2.15607908e+17
 -2.15608709e+17 -2.15608517e+17 -2.15604357e+17 -2.15602033e+17]","[ 0.13161541  0.16569398  0.20859636  0.26260726  0.33060295  0.41620446
  0.52397037  0.65963961  0.83043707  1.04545833  1.31615405  1.65693978
  2.0859636   2.62607258  3.30602951  4.16204456  5.23970366  6.59639609
  8.30437066 10.45458326 13.16154053]","[ 8.07798330e+13  7.02699893e+13  7.58430070e+13  5.22301184e+13
  6.23955446e+13  6.70064383e+13  6.13169212e+13  5.04654071e+13
  3.53933638e+13  2.45829370e+13  1.72899699e+13  1.42659268e+13
  1.01503621e+13  1.04515919e+13  6.44072711e+12  5.96025422e+12
  4.26595359e+12  2.57054780e+12 -1.00267495e+12 -2.09874751e+12]"
0.4922,7390269989,-1,119790000000000.0,1.185928955,263.429993,160.02481,7.15565,864.11176,119790000000000.0,119870000000000.0,116380000000000.0,88444000000000.0,0.7714,0.4309,20940.0,20940.0,64860.0,50670.0,52700.0,0.0045018752097829,0.5095426762168512,0.2889057090161713,1.031694433157253,84,99,1,1,"[-2.15391070e+17 -2.15422550e+17 -2.15443729e+17 -2.15476034e+17
 -2.15488051e+17 -2.15515404e+17 -2.15525178e+17 -2.15538785e+17
 -2.15554530e+17 -2.15564317e+17 -2.15575463e+17 -2.15587236e+17
 -2.15596776e+17 -2.15602734e+17 -2.15601705e+17 -2.15600958e+17
 -2.15602270e+17 -2.15599277e+17 -2.15597355e+17 -2.15599304e+17]","[ 0.1185929   0.14929961  0.18795707  0.23662394  0.29789189  0.37502366
  0.47212682  0.59437245  0.74827058  0.94201685  1.18592896  1.4929961
  1.87957073  2.36623935  2.97891885  3.75023664  4.72126821  5.94372452
  7.48270584  9.42016853 11.85928955]","[ 9.98078889e+13  8.28373469e+13  6.56298988e+13  6.17926255e+13
  4.65704712e+13  4.66427439e+13  3.55963934e+13  3.10451843e+13
  2.95224289e+13  2.48027357e+13  2.26823294e+13  2.17396080e+13
  1.97359647e+13  1.62121130e+13  9.57980728e+12  5.57339655e+12
  4.34404126e+12  8.52811239e+11 -6.75057028e+11  8.04170822e+11]"
0.4922,7390933491,-1,173570000000000.0,1.341990967,236.863998,177.95578,70.28731,910.32513,173570000000000.0,173630000000000.0,169150000000000.0,134090000000000.0,0.7131,0.4309,29810.0,29810.0,86510.0,65830.0,72320.0,0.0056656603719067,0.5786453896792589,0.3337299944319605,1.031694433157253,68,117,1,1,"[-2.15351130e+17 -2.15403905e+17 -2.15463043e+17 -2.15494141e+17
 -2.15512979e+17 -2.15530590e+17 -2.15557798e+17 -2.15581110e+17
 -2.15583955e+17 -2.15587812e+17 -2.15591454e+17 -2.15587796e+17
 -2.15599416e+17 -2.15601671e+17 -2.15602691e+17 -2.15606643e+17
 -2.15602746e+17 -2.15606691e+17 -2.15605658e+17 -2.15607644e+17]","[ 0.1341991   0.16894665  0.21269123  0.2677624   0.33709289  0.42437481
  0.53425623  0.67258874  0.84673906  1.06598132  1.34199097  1.68946653
  2.12691235  2.677624    3.3709289   4.24374806  5.34256227  6.7258874
  8.46739057 10.65981316 13.41990967]","[9.26582887e+13 9.17624633e+13 9.52119123e+13 7.96956675e+13
 6.21710097e+13 5.03387338e+13 4.89288233e+13 4.55804858e+13
 3.05544927e+13 2.17125321e+13 1.59977952e+13 7.78573155e+12
 1.22440565e+13 9.14808201e+12 6.41570859e+12 6.54146229e+12
 1.66853413e+12 3.54225022e+12 1.58322888e+12 2.25163198e+12]"
0.4922,7390971177,-1,105030000000000.0,1.135078003,442.496002,192.68106,82.03512,943.42871,105080000000000.0,105410000000000.0,91183000000000.0,59650000000000.0,0.7288,0.4406,194000.0,194000.0,71590.0,49140.0,54370.0,0.0025651712057728,0.4870549622512894,0.2744487960224449,1.031694433157253,80,94,1,1,"[-2.15474823e+17 -2.15510285e+17 -2.15519400e+17 -2.15530712e+17
 -2.15554088e+17 -2.15562742e+17 -2.15575425e+17 -2.15594540e+17
 -2.15602490e+17 -2.15596727e+17 -2.15604940e+17 -2.15608444e+17
 -2.15614452e+17 -2.15610746e+17 -2.15610031e+17 -2.15610774e+17
 -2.15609437e+17 -2.15610583e+17 -2.15608833e+17 -2.15608991e+17]","[ 0.1135078   0.14289785  0.17989774  0.22647784  0.2851187   0.35894318
  0.45188269  0.5688866   0.7161858   0.90162451  1.135078    1.42897854
  1.7989774   2.26477836  2.85118703  3.58943181  4.51882692  5.68886604
  7.16185803  9.01624506 11.35078003]","[ 1.44599375e+13  3.14989051e+13  2.56254089e+13  2.33061940e+13
  2.94543166e+13  2.40443106e+13  2.31736110e+13  2.66821124e+13
  2.18515925e+13  1.01512055e+13  1.15870331e+13  9.52180032e+12
  9.79867467e+12  3.84394411e+12  1.97475231e+12  1.71484359e+12
  2.38403657e+11  8.73133524e+11 -5.52977137e+11 -2.49114129e+11]"
0.4922,7381006846,-1,109170000000000.0,1.149810059,251.654999,131.27873,171.41496,57.40303,109190000000000.0,109360000000000.0,102320000000000.0,72916000000000.0,0.7223,0.4123,58290.0,58290.0,55610.0,33810.0,37830.0,0.0045689935171921,0.4935627671128344,0.2786257516612008,1.031694433157253,44,59,2,1,"[-2.15347757e+17 -2.15358080e+17 -2.15410072e+17 -2.15440815e+17
 -2.15486630e+17 -2.15519923e+17 -2.15543559e+17 -2.15568684e+17
 -2.15576902e+17 -2.15590503e+17 -2.15599661e+17 -2.15606422e+17
 -2.15605852e+17 -2.15608169e+17 -2.15609306e+17 -2.15605823e+17
 -2.15604390e+17 -2.15604683e+17 -2.15600564e+17 -2.15603013e+17]","[ 0.11498101  0.14475251  0.18223261  0.22941727  0.28881923  0.36360187
  0.45774763  0.57627012  0.7254811   0.91332659  1.14981006  1.4475251
  1.82232614  2.29417268  2.88819229  3.63601866  4.57747629  5.76270123
  7.25481101  9.13326594 11.49810059]","[ 1.44534845e+14  9.77087924e+13  9.44545546e+13  7.89942296e+13
  7.87493612e+13  7.06938913e+13  5.95183007e+13  5.34063085e+13
  3.88823520e+13  3.31145837e+13  2.66727253e+13  2.10951173e+13
  1.29503166e+13  9.63272839e+12  6.79528830e+12  2.09031709e+12
  4.14580241e+11  4.46418565e+11 -2.31721877e+12  8.34351075e+10]"
0.4922,7381085475,-1,138530000000000.0,1.244813965,294.122986,114.1088,176.45348,162.62769,138870000000000.0,138710000000000.0,130180000000000.0,87926000000000.0,0.7051,0.4215,59970.0,59970.0,73650.0,57860.0,59160.0,0.0042322906547671,0.5355961002252629,0.3057390077573932,1.031694433157253,101,143,1,1,"[-2.15407437e+17 -2.15454887e+17 -2.15494720e+17 -2.15505897e+17
 -2.15527631e+17 -2.15559982e+17 -2.15576816e+17 -2.15588655e+17
 -2.15599287e+17 -2.15603755e+17 -2.15603504e+17 -2.15602743e+17
 -2.15599748e+17 -2.15602808e+17 -2.15600920e+17 -2.15605076e+17
 -2.15606891e+17 -2.15607947e+17 -2.15609057e+17 -2.15609428e+17]","[ 0.1244814   0.15671279  0.19728972  0.24837304  0.31268313  0.39364474
  0.49556937  0.62388487  0.78542451  0.98879088  1.24481397  1.56712793
  1.97289718  2.48373039  3.12683131  3.93644739  4.95569365  6.23884867
  7.85424514  9.88790879 12.44813965]","[1.08100196e+14 9.81456126e+13 8.70584442e+13 6.19821214e+13
 5.28212515e+13 5.37403526e+13 4.45296485e+13 3.55656930e+13
 2.91492331e+13 2.12105725e+13 1.32250826e+13 7.86409845e+12
 3.07236521e+12 3.86932057e+12 1.24970563e+12 3.41114354e+12
 3.29736954e+12 2.74692949e+12 2.43296710e+12 1.76953229e+12]"
0.4922,7391049992,-1,138490000000000.0,1.244702026,180.869995,165.21191,132.41562,146.40306,138500000000000.0,138680000000000.0,131020000000000.0,96431000000000.0,0.6728,0.3023,35990.0,35990.0,25930.0,20060.0,19940.0,0.0068817496567078,0.5355431493922691,0.3057049714997483,1.031694433157253,51,70,1,1,"[-2.15324923e+17 -2.15382470e+17 -2.15419558e+17 -2.15461253e+17
 -2.15511774e+17 -2.15547438e+17 -2.15571534e+17 -2.15585951e+17
 -2.15594539e+17 -2.15599014e+17 -2.15606823e+17 -2.15608460e+17
 -2.15611053e+17 -2.15611606e+17 -2.15610359e+17 -2.15609726e+17
 -2.15610374e+17 -2.15609099e+17 -2.15611218e+17 -2.15611928e+17]","[ 0.1244702   0.1566987   0.19727198  0.2483507   0.31265501  0.39360934
  0.4955248   0.62382877  0.78535388  0.98870196  1.24470203  1.56698701
  1.97271977  2.48350705  3.12655013  3.93609341  4.95524802  6.23828765
  7.85353885  9.88701963 12.44702026]","[1.40366566e+14 1.24874856e+14 1.02191271e+14 9.07865026e+13
 8.91589175e+13 7.87578118e+13 6.48966349e+13 5.00433121e+13
 3.69937523e+13 2.61649021e+13 2.14360913e+13 1.45582645e+13
 1.08218752e+13 7.17669892e+12 3.74187439e+12 1.96108610e+12
 1.64662358e+12 2.34196195e+11 1.48504433e+12 1.38496068e+12]"
0.4922,7391089399,-1,105330000000000.0,1.136151001,285.820007,156.66176,125.47684,170.40602,105540000000000.0,105460000000000.0,99756000000000.0,71381000000000.0,0.878,0.4605,83990.0,83990.0,80770.0,45980.0,50830.0,0.0039750576347862,0.4875320794452124,0.2747545767432457,1.031694433157253,104,113,1,1,"[-2.15439607e+17 -2.15467298e+17 -2.15515591e+17 -2.15524708e+17
 -2.15551037e+17 -2.15561179e+17 -2.15572589e+17 -2.15588922e+17
 -2.15595728e+17 -2.15600937e+17 -2.15602955e+17 -2.15603592e+17
 -2.15601943e+17 -2.15604591e+17 -2.15607590e+17 -2.15608777e+17
 -2.15607765e+17 -2.15608204e+17 -2.15610094e+17 -2.15607724e+17]","[ 0.1136151   0.14303294  0.1800678   0.22669193  0.28538823  0.35928249
  0.45230986  0.56942438  0.71686282  0.90247682  1.136151    1.43032937
  1.80067799  2.26691928  2.85388228  3.59282493  4.5230986   5.69424377
  7.16862819  9.02476819 11.36151001]","[ 8.07601445e+13  6.84276781e+13  7.36460169e+13  5.22198236e+13
  4.95612632e+13  3.76701175e+13  3.09674858e+13  2.98441830e+13
  2.31251259e+13  1.78772536e+13  1.25534402e+13  8.32255549e+12
  4.21076365e+12  4.32771955e+12  4.62250013e+12  3.66553842e+12
  1.67460355e+12  1.33317070e+12  2.03390509e+12 -2.11963920e+11]"
0.4922,7391168100,-1,109930000000000.0,1.152463013,902.960999,134.33786,163.16626,284.74118,110360000000000.0,110230000000000.0,93727000000000.0,44370000000000.0,0.7897,0.4215,145400.0,145400.0,58180.0,50450.0,47280.0,0.0012763153826979,0.4947395124627942,0.2793813055473045,1.031694433157253,60,77,1,1,"[-2.15458264e+17 -2.15491681e+17 -2.15485529e+17 -2.15502154e+17
 -2.15507970e+17 -2.15534054e+17 -2.15543314e+17 -2.15545235e+17
 -2.15563217e+17 -2.15584614e+17 -2.15592650e+17 -2.15598628e+17
 -2.15602633e+17 -2.15605624e+17 -2.15607556e+17 -2.15605964e+17
 -2.15610841e+17 -2.15609770e+17 -2.15611658e+17 -2.15610579e+17]","[ 0.1152463   0.1450865   0.18265308  0.2299466   0.28948562  0.3644408
  0.45880379  0.57759975  0.727155    0.91543391  1.15246301  1.45086497
  1.82653078  2.29946602  2.89485621  3.64440804  4.58803789  5.77599749
  7.27155002  9.15433911 11.52463013]","[4.06901557e+13 4.67582669e+13 2.56204131e+13 2.66555897e+13
 2.04876384e+13 2.93848918e+13 2.43834990e+13 1.65967794e+13
 2.18176433e+13 2.72670586e+13 2.22746363e+13 1.78260360e+13
 1.37746603e+13 1.05782763e+13 7.89342306e+12 3.97606465e+12
 5.58568376e+12 2.84836652e+12 2.98849771e+12 1.20535126e+12]"
0.4922,7391800161,-1,126250000000000.0,1.206880005,299.718994,147.44933,184.5542,291.82047,126400000000000.0,126520000000000.0,112900000000000.0,75254000000000.0,0.7309,0.3453,115800.0,115800.0,41110.0,25080.0,26320.0,0.004026705110988,0.5188096473357068,0.2948832900705178,1.031694433157253,57,76,1,1,"[-2.15367114e+17 -2.15399968e+17 -2.15464232e+17 -2.15486854e+17
 -2.15510572e+17 -2.15521471e+17 -2.15531385e+17 -2.15552098e+17
 -2.15577662e+17 -2.15587555e+17 -2.15599464e+17 -2.15597687e+17
 -2.15596114e+17 -2.15593170e+17 -2.15597128e+17 -2.15603757e+17
 -2.15600273e+17 -2.15604153e+17 -2.15605212e+17 -2.15605302e+17]","[ 0.120688    0.15193719  0.19127759  0.24080422  0.30315455  0.38164897
  0.48046758  0.60487285  0.7614898   0.95865886  1.20688     1.51937191
  1.9127759   2.40804219  3.03154551  3.81648968  4.80467584  6.04872851
  7.61489803  9.58658864 12.06880005]","[1.30786991e+14 1.03250182e+14 1.05694052e+14 8.09621068e+13
 6.60490054e+13 4.85505171e+13 3.68890348e+13 3.63440133e+13
 3.90615370e+13 3.08884181e+13 2.70032331e+13 1.59162904e+13
 9.05002423e+12 3.85267564e+12 4.92834883e+12 7.29221301e+12
 2.40268083e+12 3.96441169e+12 3.16945770e+12 2.05685074e+12]"
0.4922,7381318930,-1,105940000000000.0,1.138359985,181.173004,124.26041,188.218,566.0592,105940000000000.0,105970000000000.0,103650000000000.0,82030000000000.0,0.6904,0.4215,20890.0,20890.0,41000.0,40540.0,44130.0,0.0062832759840974,0.4884998890349244,0.2753760562131759,1.031694433157253,80,89,1,1,"[-2.15399943e+17 -2.15426902e+17 -2.15438080e+17 -2.15481346e+17
 -2.15477064e+17 -2.15486471e+17 -2.15491865e+17 -2.15502924e+17
 -2.15542280e+17 -2.15570375e+17 -2.15583004e+17 -2.15589738e+17
 -2.15588949e+17 -2.15589477e+17 -2.15586903e+17 -2.15591184e+17
 -2.15600273e+17 -2.15603921e+17 -2.15604248e+17 -2.15606433e+17]","[ 0.113836    0.14331103  0.1804179   0.22713268  0.2859431   0.35998103
  0.45318927  0.57053149  0.71825659  0.90423148  1.13835999  1.43311031
  1.80417899  2.27132678  2.859431    3.59981035  4.53189273  5.70531492
  7.18256593  9.04231477 11.38359985]","[1.04140473e+14 8.27176749e+13 5.92447475e+13 6.46798794e+13
 3.81083288e+13 2.99799492e+13 2.23198044e+13 2.10602037e+13
 3.81201022e+13 4.17792065e+13 3.43288592e+13 2.59090498e+13
 1.58495638e+13 1.03337650e+13 4.89595222e+12 5.79013902e+12
 9.38850035e+12 8.22516712e+12 5.39614519e+12 4.78315563e+12]"
